customer_id,company_name,industry,company_size_band,country,signup_date,acquisition_channel,assigned_csm
CUST00928,Walker PLC,Logistics,Enterprise,United States,2025-06-02,Outbound Sales,
CUST00929,Finley Inc,Financial Services,Enterprise,United States,2025-09-20,Organic,Noah Rhodes
CUST00930,Cline-Ayala,Healthcare,Mid-Market,Germany,2024-07-23,Outbound Sales,Ryan Munoz
CUST00931,Murphy-Tran,Logistics,SMB,Germany,2025-01-29,Outbound Sales,
CUST00932,Wood LLC,Manufacturing,SMB,Singapore,2025-03-21,Organic,
CUST00933,"Mueller, Stevenson and Sanchez",Logistics,SMB,Australia,2025-01-18,Outbound Sales,
CUST00934,Vargas-Snyder,Manufacturing,Mid-Market,United States,2025-09-10,Referral,
CUST00935,Oconnor PLC,Hospitality,SMB,Netherlands,2025-07-09,Organic,
CUST00936,Hernandez Group,Media,Enterprise,United States,2025-11-12,Referral,Angie Henderson
CUST00937,Hall LLC,Hospitality,SMB,United States,2025-11-02,Organic,
CUST00938,"Franco, Wiley and Tapia",Hospitality,SMB,United States,2023-05-16,Paid,
CUST00939,Blake Group,Financial Services,SMB,United Kingdom,2024-10-17,Paid,
CUST00940,"Acosta, Garcia and Moreno",Financial Services,Enterprise,Canada,2025-02-21,Organic,
CUST00941,Barnes Inc,Media,SMB,United States,2025-06-02,Referral,
CUST00942,Dawson Inc,Software,SMB,India,2024-05-22,Outbound Sales,
CUST00943,Morse PLC,Unknown,SMB,United Kingdom,2024-07-27,Outbound Sales,
CUST00944,Haynes-Watson,Financial Services,SMB,Australia,2025-11-28,Paid,
CUST00945,"Miller, Davis and Anderson",Healthcare,SMB,United States,2024-06-01,Paid,
CUST00946,Jones-Bradley,Education,SMB,France,2025-09-12,Referral,
CUST00947,Bates-Anderson,Software,SMB,United States,2025-07-08,Outbound Sales,
CUST00948,Green-Edwards,Construction,SMB,Canada,2024-10-21,Paid,
CUST00949,Haynes-Moss,Financial Services,Mid-Market,United States,2023-08-22,Outbound Sales,Angie Henderson
CUST00950,Chavez-Hall,Financial Services,SMB,United States,2023-09-01,Paid,
CUST00951,Taylor PLC,Construction,SMB,United Kingdom,2025-06-10,Paid,
CUST00952,Moore and Sons,Manufacturing,Enterprise,United States,2025-08-08,Paid,
CUST00953,Owens-Russell,Logistics,SMB,Ireland,2025-07-26,Organic,
CUST00954,"Howard, Townsend and Hayes",Software,Enterprise,Singapore,2024-01-05,Referral,Noah Rhodes
CUST00955,Baker-Wilson,Software,SMB,United Kingdom,2024-07-05,Outbound Sales,
CUST00956,Aguirre LLC,Manufacturing,Mid-Market,United States,2024-09-15,Organic,Angie Henderson
CUST00957,"Terry, Williams and Huff",Financial Services,SMB,United States,2025-03-26,Organic,
CUST00958,Hernandez-Dawson,Healthcare,SMB,Netherlands,2025-10-14,Paid,
CUST00959,Foster-Williams,Financial Services,SMB,France,2023-10-24,Organic,
CUST00960,Green-Ewing,Media,SMB,United States,2025-08-11,Organic,
CUST00961,Crane Group,Financial Services,SMB,United States,2025-10-17,Organic,
CUST00962,"Adkins, Wright and Murray",Media,SMB,United States,2025-11-09,Organic,
CUST00963,Martinez Inc,Financial Services,SMB,Singapore,2023-05-30,Paid,
CUST00964,Anderson Group,Construction,Enterprise,Netherlands,2025-08-30,Outbound Sales,Connie Lawrence
CUST00965,Parks-Pace,Healthcare,SMB,United States,2024-11-14,Paid,
CUST00966,Aguilar LLC,Education,SMB,Germany,2024-04-17,Paid,
CUST00967,Johnson Inc,Construction,Mid-Market,India,2025-05-22,Organic,
CUST00968,Orr Group,Construction,SMB,United Kingdom,2024-12-13,Organic,
CUST00969,Davis LLC,Construction,Enterprise,France,2024-10-24,Organic,Daniel Wagner
CUST00970,Williams Group,Logistics,SMB,France,2024-03-13,Outbound Sales,
CUST00971,Jackson PLC,Manufacturing,Enterprise,United Kingdom,2025-08-06,Paid,Connie Lawrence
CUST00972,Underwood-Foster,Retail,SMB,United States,2025-10-31,Outbound Sales,
CUST00973,Reyes Group,Financial Services,Mid-Market,Singapore,2023-11-12,Paid,Gina Moore
CUST00974,Gomez and Sons,Financial Services,Mid-Market,United Kingdom,2024-03-23,Referral,
CUST00975,Ramirez-Stephenson,Software,SMB,United States,2024-05-23,Organic,
CUST00976,Mendez PLC,Media,Mid-Market,Australia,2025-06-22,Paid,
CUST00977,Holland Group,Logistics,SMB,United Kingdom,2025-08-20,Organic,
CUST00978,Andrade-Mendoza,Media,Enterprise,United States,2025-06-15,Organic,Noah Rhodes
CUST00979,Ramirez and Sons,Construction,SMB,United States,2025-04-30,Organic,
CUST00980,Gonzalez-Wilkerson,Healthcare,SMB,United States,2024-09-06,Organic,
CUST00981,"Wright, Mcknight and Stephens",Software,SMB,Canada,2024-02-16,Paid,
CUST00982,Mayo Ltd,Retail,SMB,Ireland,2024-06-03,Referral,
CUST00983,Castillo-Harrington,Media,Enterprise,Canada,2025-03-12,Organic,Angie Henderson
CUST00984,Durham-Shaw,Retail,Enterprise,United States,2024-11-10,Outbound Sales,Connie Lawrence
CUST00985,Nelson-Johnson,Logistics,Enterprise,India,2025-04-22,Outbound Sales,Jamie Arnold
CUST00986,"Robinson, Huang and Osborne",Media,SMB,United Kingdom,2024-06-26,Referral,
CUST00987,Stokes Group,Manufacturing,SMB,United States,2025-11-12,Paid,
CUST00988,"Howard, Silva and Hall",Hospitality,SMB,Netherlands,2025-04-04,Outbound Sales,
CUST00989,Garcia Ltd,Education,SMB,United Kingdom,2025-09-15,Paid,
CUST00990,Adams Ltd,Retail,Enterprise,Australia,2025-07-18,Outbound Sales,
CUST00991,Gallagher and Sons,Logistics,SMB,United States,2024-12-04,Referral,
CUST00992,"Bradford, Salinas and Kelly",Media,Mid-Market,United Kingdom,2025-05-16,Organic,
CUST00993,Thompson PLC,Construction,SMB,United States,2024-08-31,Referral,
CUST00994,Drake-Wolfe,Manufacturing,SMB,Ireland,2025-07-03,Outbound Sales,
CUST00995,"Johnson, Haynes and Meza",Retail,SMB,Netherlands,2025-03-05,Referral,
CUST00996,"Thomas, Vaughan and Copeland",Media,SMB,United States,2024-06-03,Organic,
CUST00997,Weaver-Thompson,Education,Enterprise,United States,2025-06-02,Outbound Sales,Noah Rhodes
CUST00998,Davis and Sons,Financial Services,SMB,India,2025-04-24,Referral,
CUST00999,"Robinson, Fox and Smith",Logistics,Enterprise,Australia,2024-10-15,Referral,Allison Hill
CUST01000,"Harris, Anderson and Love",Manufacturing,Enterprise,United States,2024-10-03,Outbound Sales,Cristian Santos
CUST01001,Brown-Hernandez,Retail,SMB,Canada,2025-09-18,Paid,
CUST01002,"Stark, Schroeder and Mathis",Hospitality,SMB,India,2025-09-14,Organic,
CUST01003,Yu-Brooks,Manufacturing,SMB,Germany,2025-03-12,Referral,
CUST01004,"Foster, Garcia and Turner",Hospitality,SMB,United States,2024-09-28,Referral,
CUST01005,Daugherty Ltd,Logistics,Mid-Market,United Kingdom,2025-11-08,Referral,
CUST01006,Conner-Yu,Education,SMB,United States,2023-10-07,Referral,
CUST01007,"Stewart, Mann and Hoffman",Software,SMB,Canada,2025-04-01,Referral,
CUST01008,"Buchanan, Walker and Chapman",Construction,SMB,Australia,2025-11-16,Referral,
CUST01009,Gray Ltd,Retail,Mid-Market,Australia,2024-05-18,Referral,
CUST01010,"Phillips, Thompson and Smith",Healthcare,Mid-Market,Canada,2025-03-08,Paid,
CUST01011,"Fry, Myers and Gamble",Healthcare,SMB,Singapore,2024-05-10,Organic,
CUST01012,"Johnson, Guzman and Mccall",Media,Mid-Market,United Kingdom,2024-08-16,Referral,Daniel Wagner
CUST01013,"Walker, Cunningham and Zuniga",Construction,Enterprise,France,2025-02-17,Paid,Cristian Santos
CUST01014,Rivera Inc,Retail,SMB,Canada,2024-10-10,Outbound Sales,Noah Rhodes
CUST01015,Reed LLC,Financial Services,Mid-Market,India,2025-02-05,Organic,
CUST01016,Fields Inc,Software,SMB,Australia,2024-07-07,Paid,
CUST01017,"Santiago, Daniel and Rogers",Hospitality,SMB,United States,2025-09-09,Organic,
CUST01018,Baker and Sons,Healthcare,SMB,India,2023-10-28,Referral,
CUST01019,"Jones, Scott and Rodriguez",Retail,SMB,United States,2025-09-07,Organic,
CUST01020,Williams Group,Retail,SMB,Singapore,2024-08-02,Paid,
CUST01021,"Barnes, Jackson and Gutierrez",Financial Services,SMB,Australia,2025-04-05,Paid,
CUST01022,Bell-Bennett,Logistics,SMB,United Kingdom,2024-01-09,Outbound Sales,
CUST01023,Kramer-Lane,Healthcare,Enterprise,Netherlands,2025-04-24,Referral,Cristian Santos
CUST01024,"Perez, Hayes and Lloyd",Media,Mid-Market,United Kingdom,2025-02-03,Outbound Sales,Allison Hill
CUST01025,Phillips LLC,Manufacturing,SMB,France,2023-10-15,Paid,
CUST01026,Lynn-Jones,Education,Mid-Market,Canada,2024-07-20,Paid,
CUST01027,Barron and Sons,Education,Mid-Market,Canada,2024-01-09,Organic,
CUST01028,"Jones, Mcmahon and Spence",Retail,SMB,Australia,2023-12-04,Referral,
CUST01029,Wheeler-Austin,Education,Mid-Market,United States,2025-04-12,Outbound Sales,Jamie Arnold
CUST01030,Bush-Reynolds,Education,Enterprise,Germany,2025-10-11,Referral,Jamie Arnold
CUST01031,"Martin, Preston and Moore",Manufacturing,SMB,United States,2025-10-16,Outbound Sales,
CUST01032,Rivera and Sons,Media,SMB,United States,2025-07-27,Paid,
CUST01033,Terry-Bowen,Financial Services,Mid-Market,United States,2024-10-02,Paid,Allison Hill
CUST01034,"Fernandez, Guerrero and Evans",Education,Enterprise,United States,2024-02-26,Organic,Jamie Arnold
CUST01035,Williams PLC,Hospitality,SMB,Canada,2023-07-03,Organic,
CUST01036,"Larsen, Hernandez and Ward",Manufacturing,Mid-Market,Netherlands,2023-12-17,Paid,
CUST01037,Miller-Colon,Logistics,SMB,Singapore,2024-03-02,Outbound Sales,
CUST01038,"Greene, Gonzalez and Johnson",Manufacturing,Enterprise,Germany,2024-11-03,Outbound Sales,Cristian Santos
CUST01039,Little Inc,Media,SMB,Germany,2025-08-01,Outbound Sales,
CUST01040,Anthony-Parker,Software,Mid-Market,India,2023-11-01,Paid,Daniel Wagner
CUST01041,Ruiz-Jacobson,Healthcare,SMB,Ireland,2025-05-21,Referral,
CUST01042,Davis-Stephens,Hospitality,SMB,Singapore,2024-12-30,Outbound Sales,
CUST01043,Watson Group,Education,Enterprise,United States,2024-10-02,Outbound Sales,Jamie Arnold
CUST01044,Lopez-Williams,Software,Mid-Market,United Kingdom,2025-07-19,Organic,Abigail Shaffer
CUST01045,Marshall-Perez,Manufacturing,SMB,Canada,2024-04-18,Paid,
CUST01046,Elliott-Hernandez,Manufacturing,SMB,Australia,2025-10-04,Organic,
CUST01047,"Contreras, Miller and Cooper",Software,Mid-Market,United Kingdom,2025-06-25,Paid,
CUST01048,"Gutierrez, Avila and Perez",Software,SMB,Germany,2025-06-01,Organic,
CUST01049,Randall PLC,Healthcare,Enterprise,United Kingdom,2025-02-17,Outbound Sales,Ryan Munoz
CUST01050,Sheppard-Mcdaniel,Construction,Mid-Market,India,2025-09-23,Paid,
CUST01051,Armstrong-Young,Education,SMB,Ireland,2025-06-22,Organic,
CUST01052,Miller-Orr,Financial Services,SMB,United States,2025-03-22,Paid,
CUST01053,"Johnson, Duncan and Black",Education,SMB,Singapore,2025-03-27,Organic,
CUST01054,"Byrd, Oliver and Martinez",Media,SMB,United States,2025-01-25,Outbound Sales,
CUST01055,Thompson-Joyce,Financial Services,SMB,United States,2024-09-06,Outbound Sales,
CUST01056,Stokes and Sons,Education,SMB,United States,2024-10-07,Outbound Sales,
CUST01057,Henderson Ltd,Retail,Enterprise,Canada,2024-05-02,Outbound Sales,Connie Lawrence
CUST01058,Harris-Carson,Education,Mid-Market,Ireland,2023-10-01,Organic,
CUST01059,Flowers LLC,Education,SMB,United States,2023-09-02,Organic,
CUST01060,Bartlett-Sloan,Manufacturing,SMB,United Kingdom,2025-04-28,Paid,Allison Hill
CUST01061,Miller PLC,Construction,Mid-Market,United States,2025-07-30,Outbound Sales,Abigail Shaffer
CUST01062,Arnold-Gates,Software,SMB,Canada,2024-11-24,Outbound Sales,
CUST01063,"Ellis, Marks and Buchanan",Education,SMB,Australia,2025-10-25,Outbound Sales,
CUST01064,"Matthews, Harrington and Rodriguez",Software,SMB,United States,2025-11-10,Organic,
CUST01065,Hernandez PLC,Manufacturing,SMB,United States,2024-12-07,Outbound Sales,
CUST01066,"Chang, Ayers and Buckley",Hospitality,Mid-Market,United States,2024-03-31,Paid,
CUST01067,"Chan, Floyd and Dillon",Financial Services,SMB,United States,2023-12-17,Paid,
CUST01068,Humphrey-Baker,Hospitality,Enterprise,United States,2025-04-05,Outbound Sales,Angie Henderson
CUST01069,"Washington, Lynch and Johnson",Education,Mid-Market,France,2023-12-25,Organic,
CUST01070,Powell-Montgomery,Healthcare,SMB,United States,2024-07-28,Paid,
CUST01071,"Steele, Williams and Preston",Retail,Mid-Market,Ireland,2024-08-27,Paid,
CUST01072,Vaughn-Williams,Education,SMB,United States,2025-11-20,Outbound Sales,
CUST01073,Mccall-Prince,Financial Services,Mid-Market,United States,2025-03-18,Referral,
CUST01074,Morgan LLC,Retail,Enterprise,Australia,2024-11-09,Outbound Sales,Gina Moore
CUST01075,Ramirez-Vasquez,Construction,SMB,United States,2024-12-28,Outbound Sales,
CUST01076,"Cohen, Compton and Perez",Manufacturing,Mid-Market,Australia,2024-10-16,Outbound Sales,Gabrielle Davis
CUST01077,Mccann-Ramos,Hospitality,SMB,Canada,2024-08-01,Organic,
CUST01078,Adams-Butler,Healthcare,SMB,United Kingdom,2025-11-14,Referral,
CUST01079,"Davis, Alexander and Mcintyre",Media,SMB,Canada,2025-09-25,Referral,
CUST01080,Figueroa-Malone,Logistics,SMB,United States,2025-01-16,Paid,
CUST01081,Nicholson-Robertson,Healthcare,SMB,Ireland,2025-11-10,Organic,
CUST01082,Jones Ltd,Healthcare,Enterprise,Ireland,2025-01-05,Paid,Connie Lawrence
CUST01083,"Powell, Deleon and Warren",Healthcare,Mid-Market,United States,2025-07-15,Organic,Ryan Munoz
CUST01084,"Johnson, Lee and Whitaker",Retail,SMB,United Kingdom,2024-09-22,Paid,
CUST01085,Wright Group,Media,SMB,United States,2025-11-18,Paid,
CUST01086,Hull Ltd,Media,Mid-Market,Ireland,2024-07-12,Referral,
CUST01087,Hill Group,Software,Mid-Market,United States,2025-06-10,Organic,
CUST01088,"Sanders, Leblanc and Maldonado",Hospitality,Mid-Market,United States,2025-09-11,Organic,
CUST01089,Watson PLC,Manufacturing,SMB,United States,2024-03-02,Outbound Sales,
CUST01090,Thompson-Harrell,Education,SMB,United States,2025-05-07,Paid,
CUST01091,"Arnold, Cooper and Monroe",Construction,SMB,United States,2024-06-11,Paid,
CUST01092,Curry-Barker,Software,SMB,United Kingdom,2024-11-25,Outbound Sales,
CUST01093,Johnson-Williams,Hospitality,Mid-Market,United States,2023-11-10,Paid,Ryan Munoz
CUST01094,"Chan, Lewis and Walker",Healthcare,SMB,India,2025-09-20,Outbound Sales,
CUST01095,Byrd LLC,Financial Services,Mid-Market,United States,2023-10-26,Referral,Daniel Wagner
CUST01096,"Ortiz, Smith and Deleon",Media,SMB,United States,2025-06-20,Outbound Sales,
CUST01097,"Smith, Buck and Holland",Manufacturing,Mid-Market,United States,2025-01-08,Referral,
CUST01098,"Owen, Walker and Franklin",Healthcare,Enterprise,United States,2025-06-02,Referral,
CUST01099,Marquez-Fletcher,Software,SMB,India,2025-04-03,Organic,
CUST01100,Coleman-Bennett,Hospitality,SMB,Australia,2025-10-06,Referral,
CUST01101,Stevens-Robinson,Software,SMB,United States,2024-07-03,Paid,
CUST01102,Byrd-Holloway,Software,SMB,Canada,2024-09-29,Organic,
CUST01103,Silva-Smith,Logistics,SMB,France,2025-09-25,Referral,
CUST01104,"Levy, Franco and Hoffman",Logistics,Mid-Market,Singapore,2025-08-02,Organic,
CUST01105,"Lynch, Evans and Rodriguez",Software,Mid-Market,Australia,2025-05-23,Paid,
CUST01106,Rogers LLC,Hospitality,SMB,Australia,2023-12-07,Paid,
CUST01107,"Nguyen, Hill and Douglas",Healthcare,SMB,United States,2025-06-19,Outbound Sales,
CUST01108,"Evans, Hernandez and Cannon",Hospitality,SMB,United States,2025-09-30,Paid,
CUST01109,Trujillo PLC,Retail,SMB,Germany,2025-09-25,Outbound Sales,
CUST01110,Guerrero-Becker,Construction,SMB,United States,2023-09-29,Organic,
CUST01111,"Johnson, Jimenez and Phillips",Hospitality,SMB,United Kingdom,2025-11-02,Referral,
CUST01112,Sullivan-Doyle,Media,Mid-Market,United States,2025-07-15,Organic,
CUST01113,"Erickson, Armstrong and Lee",Manufacturing,SMB,Ireland,2024-08-03,Organic,
CUST01114,"Reeves, Parks and Little",Unknown,SMB,Germany,2025-07-09,Outbound Sales,
CUST01115,Knox-Powers,Construction,Enterprise,United States,2025-09-01,Referral,Monica Herrera
CUST01116,"Evans, Jackson and Sandoval",Hospitality,SMB,Germany,2025-11-22,Outbound Sales,
CUST01117,"White, Davis and Anderson",Education,SMB,United Kingdom,2025-09-03,Referral,
CUST01118,Hardy-Hansen,Education,SMB,United Kingdom,2025-01-24,Outbound Sales,
CUST01119,Arroyo LLC,Healthcare,SMB,Canada,2023-11-06,Outbound Sales,
CUST01120,"Davis, Kelly and Garner",Financial Services,SMB,United Kingdom,2025-06-14,Referral,
CUST01121,Fisher-Eaton,Retail,SMB,United States,2024-02-19,Referral,
CUST01122,Green-Carter,Software,Mid-Market,Netherlands,2025-10-07,Paid,
CUST01123,Ruiz Ltd,Financial Services,SMB,Germany,2025-08-31,Organic,
CUST01124,"Carpenter, Oliver and Kennedy",Construction,Mid-Market,Netherlands,2024-07-14,Referral,Cristian Santos
CUST01125,Mason Ltd,Financial Services,SMB,France,2025-08-31,Outbound Sales,
CUST01126,Moreno-Gutierrez,Logistics,Mid-Market,United Kingdom,2024-10-16,Paid,Cristian Santos
CUST01127,Taylor and Sons,Logistics,Mid-Market,Australia,2024-05-11,Organic,Abigail Shaffer
CUST01128,Ortiz-Hudson,Retail,SMB,Australia,2025-09-11,Organic,
CUST01129,Thomas-Huffman,Healthcare,Mid-Market,Singapore,2024-10-02,Paid,
CUST01130,Maxwell Group,Logistics,SMB,United States,2025-07-15,Referral,
CUST01131,Welch-Thompson,Healthcare,Mid-Market,Germany,2024-06-03,Paid,Ryan Munoz
CUST01132,"Brown, Hayes and Clark",Software,SMB,Germany,2025-09-20,Outbound Sales,
CUST01133,Johnston and Sons,Healthcare,SMB,United States,2025-08-27,Referral,
CUST01134,Glover-Chan,Media,Mid-Market,Germany,2025-09-07,Organic,
CUST01135,Mendez Ltd,Financial Services,Enterprise,United States,2025-05-19,Paid,
CUST01136,Powell-Sanford,Construction,SMB,Australia,2024-04-16,Referral,
CUST01137,Smith-Ferguson,Financial Services,SMB,Canada,2025-10-19,Organic,
CUST01138,"Watson, Smith and Morris",Construction,Mid-Market,Canada,2025-10-18,Organic,
CUST01139,"Lee, Rhodes and Sims",Manufacturing,SMB,United States,2025-06-14,Referral,
CUST01140,Perez LLC,Media,SMB,United Kingdom,2024-12-07,Outbound Sales,
CUST01141,Anderson-Reyes,Construction,SMB,United Kingdom,2025-04-01,Organic,
CUST01142,"Torres, Brown and Williams",Healthcare,SMB,Netherlands,2024-01-15,Referral,
CUST01143,Bryant-Meyer,Logistics,SMB,Ireland,2025-01-12,Outbound Sales,
CUST01144,"Morgan, Barron and Cowan",Logistics,SMB,United States,2024-09-11,Organic,
CUST01145,Ferrell-Henry,Education,SMB,United Kingdom,2025-08-17,Organic,
CUST01146,Martin Group,Media,Mid-Market,United States,2024-01-05,Organic,
CUST01147,Perez Ltd,Logistics,Mid-Market,United Kingdom,2025-05-29,Paid,
CUST01148,Clark Inc,Retail,Mid-Market,Australia,2024-08-06,Organic,
CUST01149,"Wagner, Martinez and Dawson",Retail,Enterprise,Canada,2025-09-06,Outbound Sales,Gina Moore
CUST01150,Brooks Ltd,Software,Mid-Market,Germany,2025-11-21,Outbound Sales,
CUST01151,Wise-Dean,Construction,SMB,India,2024-01-21,Outbound Sales,
CUST01152,"Vang, Stanley and Valdez",Hospitality,SMB,Australia,2024-12-26,Paid,
CUST01153,Williams Inc,Logistics,Mid-Market,France,2025-11-01,Organic,
CUST01154,Wallace-Martinez,Software,Mid-Market,United States,2023-11-09,Organic,
CUST01155,Wells-Hernandez,Financial Services,Mid-Market,India,2024-07-28,Referral,Gabrielle Davis
CUST01156,"Jennings, Smith and Fisher",Financial Services,SMB,Australia,2024-03-20,Outbound Sales,
CUST01157,Bates LLC,Manufacturing,Mid-Market,United Kingdom,2025-04-21,Organic,Allison Hill
CUST01158,"Obrien, Taylor and Rivas",Education,Enterprise,United States,2025-08-30,Outbound Sales,Gabrielle Davis
CUST01159,Hunt PLC,Software,SMB,Germany,2025-11-14,Outbound Sales,
CUST01160,Campbell Inc,Media,Mid-Market,United States,2025-11-20,Outbound Sales,Noah Rhodes
CUST01161,Gonzalez-Gonzalez,Retail,SMB,United States,2024-08-12,Outbound Sales,
CUST01162,Decker-Dudley,Unknown,SMB,United States,2025-11-21,Referral,
CUST01163,Warner-Phillips,Financial Services,SMB,Ireland,2025-08-31,Organic,
CUST01164,Kelley and Sons,Construction,SMB,United States,2025-04-11,Outbound Sales,
CUST01165,"Fitzpatrick, Rivera and Smith",Logistics,Mid-Market,United Kingdom,2025-06-29,Referral,Monica Herrera
CUST01166,"Davis, Rodriguez and Andrews",Logistics,SMB,Australia,2023-11-16,Paid,
CUST01167,Hernandez-Davis,Media,Enterprise,Canada,2025-08-29,Paid,
CUST01168,"Jones, Cummings and Conway",Hospitality,Mid-Market,Netherlands,2024-12-11,Referral,
CUST01169,"Hall, Hinton and Phillips",Construction,SMB,United States,2023-12-29,Organic,
CUST01170,Williams-Li,Retail,SMB,United States,2025-07-15,Paid,
CUST01171,Phelps LLC,Financial Services,SMB,France,2025-09-16,Outbound Sales,
CUST01172,"Edwards, Rodgers and Davis",Construction,Mid-Market,United States,2023-05-03,Organic,
