ticket_id,customer_id,created_date,priority,category,resolution_hours,csat_score
TKT0003956,CUST01009,2025-02-09,Low,Feature Request,13.0,4
TKT0003957,CUST01009,2025-10-02,Low,Account Access,47.0,4
TKT0003958,CUST01009,2025-10-22,Medium,Onboarding Help,6.0,3
TKT0003959,CUST01009,2025-01-02,Low,Billing,23.0,2
TKT0003960,CUST01009,2025-09-10,Medium,General Question,70.0,1
TKT0003961,CUST01009,2025-03-02,High,Onboarding Help,37.0,4
TKT0003962,CUST01009,2025-05-28,Medium,General Question,43.0,2
TKT0003963,CUST01009,2025-03-11,Low,General Question,56.0,3
TKT0003964,CUST01009,2025-04-16,High,Feature Request,27.0,5
TKT0003965,CUST00070,2024-11-11,Medium,Feature Request,34.0,4
TKT0003966,CUST00070,2024-11-03,Medium,Feature Request,38.0,5
TKT0003967,CUST00070,2024-08-13,Medium,General Question,11.0,4
TKT0003968,CUST00070,2024-08-28,Low,Account Access,17.0,4
TKT0003969,CUST00070,2025-10-05,Low,Feature Request,6.0,3
TKT0003970,CUST00070,2024-09-20,High,Bug Report,60.0,4
TKT0003971,CUST00070,2025-10-08,High,Performance Issue,8.0,4
TKT0003972,CUST00070,2024-09-29,High,Billing,48.0,5
TKT0003973,CUST01487,2024-10-08,Low,Onboarding Help,2.0,3
TKT0003974,CUST01487,2025-05-07,Low,Account Access,5.0,4
TKT0003975,CUST01487,2025-09-22,Low,Feature Request,57.0,3
TKT0003976,CUST01487,2024-06-29,Medium,Performance Issue,80.0,2
TKT0003977,CUST01487,2025-06-07,High,Billing,8.0,4
TKT0003978,CUST02613,2025-02-21,High,Feature Request,3.0,4
TKT0003979,CUST02613,2025-06-24,Low,Performance Issue,6.0,4
TKT0003980,CUST02613,2024-06-15,High,Account Access,55.0,3
TKT0003981,CUST02363,2024-08-01,Medium,Account Access,92.0,5
TKT0003982,CUST02363,2025-12-30,High,Onboarding Help,7.0,4
TKT0003983,CUST02363,2025-04-10,Urgent,Onboarding Help,20.0,5
TKT0003984,CUST02363,2025-08-25,High,Feature Request,27.0,3
TKT0003985,CUST02363,2024-08-07,Medium,Feature Request,7.0,5
TKT0003986,CUST02363,2024-12-04,Low,Onboarding Help,1.0,3
TKT0003987,CUST02363,2025-10-14,Low,Bug Report,1.0,1
TKT0003988,CUST02363,2025-12-26,High,Performance Issue,25.0,4
TKT0003989,CUST02363,2024-10-19,Low,Account Access,2.0,4
TKT0003990,CUST02363,2024-11-08,High,Performance Issue,32.0,5
TKT0003991,CUST00641,2025-03-02,Low,Onboarding Help,40.0,4
TKT0003992,CUST00641,2024-06-04,Medium,Onboarding Help,7.0,5
TKT0003993,CUST00641,2025-12-19,Medium,Performance Issue,17.0,3
TKT0003994,CUST00641,2024-07-29,High,Account Access,14.0,4
TKT0003995,CUST00641,2025-01-13,Urgent,General Question,3.0,1
TKT0003996,CUST00641,2025-02-09,Low,Bug Report,15.0,4
TKT0003997,CUST00641,2025-03-01,Medium,Bug Report,22.0,5
TKT0003998,CUST00348,2025-04-02,Low,General Question,7.0,4
TKT0003999,CUST00348,2024-08-26,High,Bug Report,13.0,3
TKT0004000,CUST00348,2025-10-24,Low,Performance Issue,31.0,1
TKT0004001,CUST00348,2024-08-16,Low,Feature Request,5.0,5
TKT0004002,CUST00348,2024-10-30,Medium,General Question,21.0,3
TKT0004003,CUST00348,2025-12-15,Medium,General Question,12.0,4
TKT0004004,CUST00348,2025-01-21,Low,Billing,25.0,3
TKT0004005,CUST01642,2024-11-24,Medium,General Question,1.0,3
TKT0004006,CUST01642,2025-05-10,Medium,Performance Issue,18.0,4
TKT0004007,CUST01642,2025-10-04,Medium,Bug Report,17.0,3
TKT0004008,CUST01642,2024-07-28,Medium,Feature Request,11.0,4
TKT0004009,CUST01642,2025-02-19,High,Bug Report,14.0,4
TKT0004010,CUST01642,2024-07-18,Medium,General Question,65.0,4
TKT0004011,CUST00490,2024-07-20,Low,Onboarding Help,16.0,5
TKT0004012,CUST00490,2024-08-03,Low,Bug Report,24.0,5
TKT0004013,CUST00490,2025-11-24,Medium,Feature Request,10.0,2
TKT0004014,CUST00490,2025-11-07,Low,Bug Report,19.0,2
TKT0004015,CUST00490,2025-01-26,Medium,Onboarding Help,18.0,2
TKT0004016,CUST00490,2025-08-31,Low,Onboarding Help,5.0,4
TKT0004017,CUST00490,2024-11-02,Medium,Bug Report,18.0,3
TKT0004018,CUST00490,2025-04-19,Medium,Onboarding Help,26.0,5
TKT0004019,CUST00490,2025-07-09,High,Performance Issue,12.0,4
TKT0004020,CUST00490,2025-04-19,Urgent,Onboarding Help,26.0,4
TKT0004021,CUST01932,2025-01-01,Low,Feature Request,85.0,5
TKT0004022,CUST01932,2025-02-27,High,General Question,9.0,4
TKT0004023,CUST01932,2025-03-25,Medium,Performance Issue,68.0,5
TKT0004024,CUST01932,2024-07-06,Low,Performance Issue,53.0,2
TKT0004025,CUST01932,2025-07-07,Medium,General Question,8.0,5
TKT0004026,CUST01932,2024-07-20,Low,Feature Request,5.0,5
TKT0004027,CUST01932,2025-03-09,Low,Feature Request,20.0,3
TKT0004028,CUST01932,2024-07-25,Medium,Onboarding Help,92.0,3
TKT0004029,CUST01932,2025-01-11,High,Feature Request,9.0,5
TKT0004030,CUST01932,2025-06-02,Medium,Performance Issue,3.0,4
TKT0004031,CUST01932,2025-07-10,High,Performance Issue,99.0,1
TKT0004032,CUST01932,2025-07-18,Urgent,Billing,13.0,1
TKT0004033,CUST02445,2024-11-10,Low,General Question,10.0,5
TKT0004034,CUST02445,2024-08-23,Low,General Question,19.0,5
TKT0004035,CUST02445,2024-10-31,Urgent,Billing,28.0,1
TKT0004036,CUST02445,2024-10-27,High,Bug Report,44.0,2
TKT0004037,CUST02144,2025-08-04,Medium,Account Access,5.0,4
TKT0004038,CUST02144,2024-12-14,Low,Performance Issue,65.0,4
TKT0004039,CUST02144,2025-07-13,Low,Account Access,24.0,4
TKT0004040,CUST02144,2024-08-18,Medium,Performance Issue,61.0,5
TKT0004041,CUST00012,2025-04-07,Medium,Feature Request,13.0,5
TKT0004042,CUST00012,2025-08-09,Medium,Billing,3.0,4
TKT0004043,CUST00012,2025-11-28,Medium,Bug Report,59.0,5
TKT0004044,CUST00012,2024-11-16,Low,Account Access,54.0,4
TKT0004045,CUST00012,2024-08-15,Low,Onboarding Help,32.0,4
TKT0004046,CUST00012,2025-08-26,Low,Bug Report,17.0,5
TKT0004047,CUST00012,2025-10-10,Medium,Onboarding Help,2.0,5
TKT0004048,CUST00012,2024-07-01,Low,General Question,46.0,1
TKT0004049,CUST00012,2025-09-07,High,Feature Request,28.0,4
TKT0004050,CUST00012,2025-03-27,Low,Account Access,51.0,2
TKT0004051,CUST00975,2024-09-28,Urgent,Bug Report,33.0,1
TKT0004052,CUST00975,2024-10-20,High,Bug Report,8.0,2
TKT0004053,CUST01974,2025-04-11,High,Onboarding Help,50.0,2
TKT0004054,CUST01974,2024-09-04,Low,Onboarding Help,49.0,5
TKT0004055,CUST01974,2025-07-26,Low,Account Access,20.0,5
TKT0004056,CUST01974,2025-11-05,Medium,Billing,5.0,3
TKT0004057,CUST01974,2024-08-27,High,Feature Request,21.0,3
TKT0004058,CUST01974,2025-07-08,High,Onboarding Help,1.0,2
TKT0004059,CUST01974,2024-11-23,Medium,Bug Report,1.0,3
TKT0004060,CUST01974,2025-03-19,Low,Account Access,29.0,5
TKT0004061,CUST01974,2025-10-22,Low,General Question,46.0,4
TKT0004062,CUST01974,2025-04-06,Medium,Account Access,25.0,5
TKT0004063,CUST01974,2025-02-11,High,General Question,49.0,4
TKT0004064,CUST01974,2025-08-08,Low,Bug Report,34.0,5
TKT0004065,CUST01974,2025-04-16,Low,Account Access,35.0,4
TKT0004066,CUST01974,2025-06-08,Low,Bug Report,3.0,3
TKT0004067,CUST01974,2024-07-09,High,Account Access,31.0,1
TKT0004068,CUST00370,2024-08-15,Medium,General Question,24.0,4
TKT0004069,CUST00370,2025-07-28,High,Account Access,8.0,4
TKT0004070,CUST00370,2025-02-21,Medium,Feature Request,16.0,5
TKT0004071,CUST00370,2025-03-10,Low,Onboarding Help,13.0,4
TKT0004072,CUST00370,2025-08-12,Low,Feature Request,2.0,4
TKT0004073,CUST00370,2025-05-10,High,Billing,5.0,2
TKT0004074,CUST00370,2025-06-11,Low,Performance Issue,36.0,5
TKT0004075,CUST00370,2024-12-23,Low,Onboarding Help,23.0,4
TKT0004076,CUST00370,2025-03-20,Low,Billing,22.0,3
TKT0004077,CUST00370,2025-05-31,Medium,General Question,22.0,5
TKT0004078,CUST02670,2025-02-18,Low,Bug Report,23.0,5
TKT0004079,CUST02670,2025-11-11,High,Billing,23.0,4
TKT0004080,CUST02670,2024-08-11,Medium,Bug Report,33.0,4
TKT0004081,CUST02670,2025-10-31,Low,Feature Request,24.0,4
TKT0004082,CUST02670,2024-09-05,Low,General Question,33.0,4
TKT0004083,CUST02670,2025-08-03,Urgent,Onboarding Help,29.0,4
TKT0004084,CUST02670,2025-08-22,High,Feature Request,4.0,5
TKT0004085,CUST02670,2024-08-31,Low,Onboarding Help,55.0,3
TKT0004086,CUST02670,2024-11-09,Low,Bug Report,26.0,5
TKT0004087,CUST02670,2024-07-05,Medium,Account Access,1.0,1
TKT0004088,CUST02670,2025-05-15,Low,Onboarding Help,19.0,5
TKT0004089,CUST01989,2025-08-21,Medium,Onboarding Help,17.0,4
TKT0004090,CUST01989,2025-04-11,Urgent,Billing,4.0,1
TKT0004091,CUST01989,2024-09-06,Medium,Bug Report,44.0,4
TKT0004092,CUST01989,2025-07-14,Medium,Billing,29.0,3
TKT0004093,CUST01989,2025-01-26,Medium,Onboarding Help,31.0,3
TKT0004094,CUST00602,2024-10-06,Urgent,Billing,9.0,4
TKT0004095,CUST00602,2024-09-13,High,Feature Request,29.0,4
TKT0004096,CUST00602,2025-09-24,High,Feature Request,14.0,3
TKT0004097,CUST00602,2024-09-21,Medium,Billing,17.0,3
TKT0004098,CUST02188,2025-10-19,High,Billing,40.0,1
TKT0004099,CUST02188,2025-03-24,Medium,Account Access,60.0,3
TKT0004100,CUST01530,2025-06-10,Urgent,Feature Request,32.0,4
TKT0004101,CUST01530,2024-08-17,High,Onboarding Help,13.0,4
TKT0004102,CUST01530,2025-04-16,High,General Question,9.0,5
TKT0004103,CUST01530,2024-10-13,Medium,Feature Request,5.0,5
TKT0004104,CUST01530,2024-12-25,Low,Bug Report,10.0,1
TKT0004105,CUST01530,2025-04-03,Medium,Performance Issue,15.0,4
TKT0004106,CUST01530,2025-11-05,Low,Bug Report,6.0,3
TKT0004107,CUST02621,2024-10-14,Medium,Billing,16.0,5
TKT0004108,CUST02621,2024-07-25,Low,Account Access,12.0,5
TKT0004109,CUST02621,2024-08-03,Urgent,Performance Issue,17.0,5
TKT0004110,CUST02621,2024-11-16,Low,Account Access,3.0,5
TKT0004111,CUST02621,2024-06-06,High,Account Access,3.0,5
TKT0004112,CUST02621,2024-11-19,High,Bug Report,22.0,1
TKT0004113,CUST02621,2024-11-08,Urgent,Performance Issue,44.0,3
TKT0004114,CUST02621,2024-12-21,High,Bug Report,87.0,1
TKT0004115,CUST01383,2024-07-18,High,Feature Request,24.0,3
TKT0004116,CUST01383,2024-07-14,Medium,Account Access,7.0,4
TKT0004117,CUST01383,2024-10-05,Medium,Bug Report,5.0,5
TKT0004118,CUST01383,2024-11-04,High,Performance Issue,7.0,5
TKT0004119,CUST01383,2024-10-31,High,Billing,15.0,1
TKT0004120,CUST01383,2024-11-21,High,Billing,17.0,1
TKT0004121,CUST01383,2024-11-21,Urgent,Billing,4.0,1
TKT0004122,CUST02606,2025-04-01,Low,General Question,100.0,2
TKT0004123,CUST02606,2024-07-20,Low,Billing,26.0,5
TKT0004124,CUST02606,2025-12-04,Low,General Question,1.0,4
TKT0004125,CUST02606,2025-04-07,Low,Billing,4.0,3
TKT0004126,CUST02606,2025-06-27,Medium,Bug Report,3.0,3
TKT0004127,CUST02606,2025-02-08,Low,General Question,18.0,1
TKT0004128,CUST02606,2024-09-04,Medium,Account Access,32.0,1
TKT0004129,CUST02606,2024-09-11,Low,General Question,15.0,4
TKT0004130,CUST02606,2024-09-07,Low,General Question,8.0,5
TKT0004131,CUST02606,2025-03-18,Medium,General Question,4.0,5
TKT0004132,CUST00617,2025-06-23,Low,General Question,26.0,4
TKT0004133,CUST00617,2024-12-27,Low,Feature Request,20.0,4
TKT0004134,CUST00617,2024-11-18,Medium,Performance Issue,31.0,4
TKT0004135,CUST00617,2024-09-15,Low,Account Access,51.0,1
TKT0004136,CUST00617,2025-05-05,Low,Onboarding Help,1.0,4
TKT0004137,CUST00617,2025-06-06,Medium,General Question,8.0,4
TKT0004138,CUST00617,2024-12-01,Medium,Feature Request,9.0,2
TKT0004139,CUST00617,2025-11-05,Low,Feature Request,1.0,4
TKT0004140,CUST00617,2024-11-01,Low,Performance Issue,18.0,5
TKT0004141,CUST02183,2024-08-01,High,Bug Report,87.0,2
TKT0004142,CUST02183,2025-07-24,Low,Onboarding Help,31.0,3
TKT0004143,CUST02183,2025-07-24,Urgent,General Question,8.0,4
TKT0004144,CUST02183,2024-12-19,Medium,Billing,30.0,2
TKT0004145,CUST00670,2025-10-18,Low,Bug Report,14.0,3
TKT0004146,CUST00670,2025-08-04,Urgent,Account Access,23.0,4
TKT0004147,CUST00670,2024-12-19,Medium,Billing,8.0,5
TKT0004148,CUST00670,2025-07-23,Urgent,General Question,15.0,5
TKT0004149,CUST00670,2025-12-30,Low,Onboarding Help,8.0,5
TKT0004150,CUST00670,2025-04-30,Urgent,General Question,4.0,5
TKT0004151,CUST00670,2025-07-30,Low,General Question,29.0,4
TKT0004152,CUST00670,2024-12-20,Low,Account Access,30.0,5
TKT0004153,CUST00670,2025-11-08,High,General Question,3.0,2
TKT0004154,CUST00670,2025-11-07,Low,Onboarding Help,26.0,4
TKT0004155,CUST02383,2024-08-22,High,Bug Report,48.0,1
TKT0004156,CUST02383,2024-09-24,High,Billing,7.0,1
TKT0004157,CUST02383,2024-09-23,High,Performance Issue,5.0,1
TKT0004158,CUST02383,2024-09-03,High,Billing,52.0,1
TKT0004159,CUST01281,2025-01-27,High,Performance Issue,3.0,4
TKT0004160,CUST01281,2025-02-07,High,Account Access,6.0,5
TKT0004161,CUST01281,2025-02-23,Low,Feature Request,16.0,4
TKT0004162,CUST01281,2025-01-03,Medium,Feature Request,6.0,4
TKT0004163,CUST01281,2025-08-02,Low,Bug Report,15.0,5
TKT0004164,CUST01281,2025-04-02,Low,Bug Report,10.0,5
TKT0004165,CUST01281,2025-07-02,Low,Billing,3.0,5
TKT0004166,CUST01281,2024-11-08,Low,Billing,10.0,2
TKT0004167,CUST01281,2024-12-05,Low,General Question,5.0,2
TKT0004168,CUST01281,2025-06-07,High,General Question,8.0,5
TKT0004169,CUST01281,2024-06-29,Medium,Bug Report,15.0,4
TKT0004170,CUST01946,2025-03-01,Low,Bug Report,16.0,4
TKT0004171,CUST01946,2024-10-28,Urgent,Account Access,1.0,3
TKT0004172,CUST01946,2025-09-03,Low,Onboarding Help,10.0,4
TKT0004173,CUST01946,2024-12-06,Low,Onboarding Help,21.0,5
TKT0004174,CUST01946,2024-10-24,Low,Performance Issue,4.0,2
TKT0004175,CUST01946,2025-01-03,Medium,Account Access,26.0,3
TKT0004176,CUST01946,2024-08-29,Low,Billing,27.0,4
TKT0004177,CUST01946,2025-04-26,Medium,Performance Issue,5.0,5
TKT0004178,CUST01946,2025-10-14,High,Bug Report,5.0,3
TKT0004179,CUST01946,2025-03-16,Low,Onboarding Help,4.0,5
TKT0004180,CUST00945,2025-03-24,Medium,Billing,5.0,4
TKT0004181,CUST00945,2024-06-26,High,Feature Request,6.0,4
TKT0004182,CUST00945,2025-02-02,Medium,Performance Issue,8.0,3
TKT0004183,CUST00945,2025-05-08,Medium,Billing,8.0,5
TKT0004184,CUST00945,2024-10-30,Low,Performance Issue,78.0,1
TKT0004185,CUST02135,2025-10-22,Low,General Question,28.0,5
TKT0004186,CUST02135,2024-11-27,Low,General Question,2.0,5
TKT0004187,CUST02135,2025-09-12,Low,Account Access,9.0,4
TKT0004188,CUST02135,2024-07-04,Medium,General Question,2.0,2
TKT0004189,CUST02135,2025-04-28,Low,Feature Request,5.0,4
TKT0004190,CUST02135,2025-03-15,Medium,Billing,23.0,4
TKT0004191,CUST02135,2025-02-03,High,Feature Request,20.0,2
TKT0004192,CUST02135,2024-08-19,High,Account Access,19.0,4
TKT0004193,CUST02135,2025-12-05,Low,General Question,15.0,4
TKT0004194,CUST02135,2025-09-30,Low,Onboarding Help,39.0,4
TKT0004195,CUST02135,2024-09-26,Low,Bug Report,13.0,5
TKT0004196,CUST02135,2025-08-21,Medium,Account Access,12.0,5
TKT0004197,CUST02135,2024-12-15,Low,Billing,36.0,1
TKT0004198,CUST02135,2025-09-23,High,Performance Issue,2.0,2
TKT0004199,CUST02530,2025-06-05,Medium,Performance Issue,25.0,4
TKT0004200,CUST02530,2025-04-05,Medium,Bug Report,16.0,1
TKT0004201,CUST02530,2024-07-29,Low,Onboarding Help,10.0,4
TKT0004202,CUST02530,2024-07-07,Medium,Billing,19.0,3
TKT0004203,CUST02530,2025-08-24,Medium,Bug Report,16.0,4
TKT0004204,CUST02530,2025-10-28,Medium,Bug Report,14.0,4
TKT0004205,CUST02530,2024-06-26,Low,Account Access,12.0,4
TKT0004206,CUST02530,2025-09-25,High,Onboarding Help,12.0,3
TKT0004207,CUST02530,2024-07-25,Low,Bug Report,38.0,4
TKT0004208,CUST02996,2024-06-07,Medium,General Question,25.0,2
TKT0004209,CUST02996,2025-02-14,High,Feature Request,48.0,5
TKT0004210,CUST02996,2024-09-21,Low,Performance Issue,66.0,1
TKT0004211,CUST02996,2024-09-17,Low,General Question,47.0,4
TKT0004212,CUST02996,2024-08-27,Medium,General Question,36.0,4
TKT0004213,CUST02996,2025-07-22,Urgent,Performance Issue,56.0,1
TKT0004214,CUST02996,2025-07-10,Urgent,Bug Report,54.0,2
TKT0004215,CUST02996,2025-08-10,High,Performance Issue,8.0,2
TKT0004216,CUST02847,2025-12-22,Urgent,Feature Request,1.0,4
TKT0004217,CUST02847,2025-09-29,Low,Bug Report,4.0,4
TKT0004218,CUST02847,2024-06-30,Medium,General Question,2.0,5
TKT0004219,CUST02847,2025-03-26,Urgent,Feature Request,6.0,4
TKT0004220,CUST00652,2024-06-21,Medium,Performance Issue,34.0,5
TKT0004221,CUST00652,2024-06-25,Urgent,Feature Request,7.0,5
TKT0004222,CUST00652,2024-08-09,Low,Performance Issue,3.0,2
TKT0004223,CUST00652,2024-11-07,High,Billing,82.0,1
TKT0004224,CUST00652,2024-11-21,Urgent,Billing,13.0,1
TKT0004225,CUST00652,2024-12-17,High,Performance Issue,14.0,1
TKT0004226,CUST01218,2025-09-08,High,Onboarding Help,11.0,5
TKT0004227,CUST01218,2025-03-20,Low,General Question,26.0,5
TKT0004228,CUST01218,2025-08-05,High,Performance Issue,25.0,4
TKT0004229,CUST01218,2025-07-16,Low,Feature Request,14.0,5
TKT0004230,CUST01218,2025-12-05,Low,Bug Report,16.0,5
TKT0004231,CUST01131,2025-05-10,Medium,Billing,8.0,4
TKT0004232,CUST01131,2025-10-03,Medium,Account Access,9.0,2
TKT0004233,CUST01131,2025-12-15,Urgent,Performance Issue,17.0,3
TKT0004234,CUST00996,2025-08-09,High,General Question,9.0,4
TKT0004235,CUST00996,2024-08-21,Low,General Question,2.0,3
TKT0004236,CUST00996,2024-07-28,Low,Billing,14.0,3
TKT0004237,CUST00996,2024-10-28,Medium,Account Access,42.0,2
TKT0004238,CUST00996,2025-03-20,High,Billing,34.0,3
TKT0004239,CUST00996,2025-01-05,Low,Feature Request,37.0,2
TKT0004240,CUST00996,2025-03-10,Medium,Onboarding Help,15.0,4
TKT0004241,CUST00996,2025-04-12,Low,Account Access,2.0,5
TKT0004242,CUST02323,2024-12-05,Medium,General Question,28.0,5
TKT0004243,CUST02323,2025-09-28,Low,Onboarding Help,13.0,4
TKT0004244,CUST02323,2024-12-25,Low,Performance Issue,15.0,3
TKT0004245,CUST02323,2025-01-27,Low,Bug Report,18.0,4
TKT0004246,CUST02323,2025-05-10,High,Onboarding Help,10.0,4
TKT0004247,CUST02323,2025-04-11,High,Bug Report,9.0,5
TKT0004248,CUST02323,2025-04-28,Medium,Billing,3.0,3
TKT0004249,CUST02323,2025-05-04,Low,Billing,6.0,2
TKT0004250,CUST02323,2024-08-04,Medium,General Question,12.0,4
TKT0004251,CUST00982,2025-11-07,Low,Bug Report,2.0,4
TKT0004252,CUST00982,2024-10-13,Urgent,Billing,1.0,5
TKT0004253,CUST00982,2025-10-24,Medium,Billing,2.0,3
TKT0004254,CUST00982,2025-08-18,Low,Feature Request,18.0,3
TKT0004255,CUST00982,2025-10-23,High,Billing,5.0,3
TKT0004256,CUST00982,2025-02-13,Low,Feature Request,19.0,4
TKT0004257,CUST00982,2025-10-09,Medium,Bug Report,11.0,3
TKT0004258,CUST00982,2025-01-14,Low,Performance Issue,35.0,5
TKT0004259,CUST00982,2025-11-21,Medium,Onboarding Help,18.0,2
TKT0004260,CUST00982,2025-12-08,Low,Onboarding Help,45.0,5
TKT0004261,CUST01665,2025-12-29,Medium,Feature Request,3.0,3
TKT0004262,CUST01665,2024-06-26,Low,Account Access,5.0,5
TKT0004263,CUST01665,2025-06-11,High,Onboarding Help,59.0,1
TKT0004264,CUST01665,2025-06-12,High,Billing,9.0,4
TKT0004265,CUST01665,2025-03-24,High,General Question,8.0,5
TKT0004266,CUST01665,2025-03-07,Low,General Question,15.0,2
TKT0004267,CUST01665,2025-06-12,Medium,Billing,5.0,5
TKT0004268,CUST01665,2025-02-12,Urgent,Billing,2.0,3
TKT0004269,CUST01567,2025-02-10,Low,Performance Issue,1.0,2
TKT0004270,CUST01567,2024-07-06,Low,Performance Issue,7.0,5
TKT0004271,CUST01567,2025-04-11,Medium,Billing,1.0,3
TKT0004272,CUST01567,2024-08-27,Medium,Account Access,12.0,4
TKT0004273,CUST01567,2024-07-07,Medium,Account Access,14.0,4
TKT0004274,CUST01567,2024-08-26,Low,General Question,1.0,5
TKT0004275,CUST00577,2024-08-24,Medium,General Question,2.0,4
TKT0004276,CUST00577,2024-09-04,High,Billing,20.0,2
TKT0004277,CUST00577,2024-08-05,High,Performance Issue,19.0,2
TKT0004278,CUST00577,2024-08-19,High,Performance Issue,52.0,1
TKT0004279,CUST00577,2024-09-29,High,Billing,10.0,1
TKT0004280,CUST02187,2024-06-16,Low,Onboarding Help,24.0,4
TKT0004281,CUST02187,2025-02-07,Medium,General Question,7.0,4
TKT0004282,CUST00857,2024-09-07,Low,General Question,1.0,2
TKT0004283,CUST00857,2025-01-07,High,Account Access,18.0,4
TKT0004284,CUST00857,2025-04-06,Low,Feature Request,35.0,4
TKT0004285,CUST00857,2025-03-05,Low,Onboarding Help,4.0,4
TKT0004286,CUST00857,2025-06-22,Medium,Account Access,2.0,4
TKT0004287,CUST00857,2025-05-05,Low,Performance Issue,21.0,3
TKT0004288,CUST00857,2025-07-21,Medium,Account Access,1.0,3
TKT0004289,CUST00895,2024-08-13,High,Billing,28.0,4
TKT0004290,CUST00895,2024-11-26,Low,Account Access,28.0,3
TKT0004291,CUST00895,2025-01-02,Low,Onboarding Help,3.0,3
TKT0004292,CUST00895,2025-10-30,Low,General Question,47.0,5
TKT0004293,CUST00895,2025-03-27,High,Account Access,4.0,4
TKT0004294,CUST00895,2025-11-28,Medium,Feature Request,12.0,5
TKT0004295,CUST00895,2024-11-03,Low,Account Access,3.0,3
TKT0004296,CUST00895,2025-04-29,Low,General Question,28.0,5
TKT0004297,CUST00895,2024-11-05,Low,Account Access,35.0,4
TKT0004298,CUST02995,2024-08-03,Low,Performance Issue,74.0,4
TKT0004299,CUST02995,2025-01-14,Urgent,General Question,1.0,3
TKT0004300,CUST02995,2024-06-14,Medium,Performance Issue,56.0,4
TKT0004301,CUST02995,2024-11-21,Low,Bug Report,2.0,4
TKT0004302,CUST02995,2025-11-07,Medium,Performance Issue,5.0,3
TKT0004303,CUST02995,2025-05-02,High,Onboarding Help,22.0,4
TKT0004304,CUST02995,2025-01-14,High,Onboarding Help,44.0,2
TKT0004305,CUST02995,2025-09-18,Low,Account Access,21.0,2
TKT0004306,CUST02995,2025-10-15,High,Performance Issue,4.0,2
TKT0004307,CUST01548,2024-06-07,Medium,General Question,7.0,5
TKT0004308,CUST01548,2024-07-21,High,Bug Report,22.0,3
TKT0004309,CUST01548,2025-09-09,Medium,Billing,13.0,5
TKT0004310,CUST01548,2025-05-05,High,Billing,9.0,5
TKT0004311,CUST01548,2024-09-19,High,Performance Issue,9.0,2
TKT0004312,CUST01548,2024-06-17,High,Performance Issue,30.0,5
TKT0004313,CUST01548,2025-04-23,Medium,Bug Report,6.0,4
TKT0004314,CUST00916,2024-10-01,Low,Performance Issue,17.0,2
TKT0004315,CUST00916,2024-12-10,High,Bug Report,18.0,5
TKT0004316,CUST00916,2025-04-14,Urgent,Performance Issue,17.0,1
TKT0004317,CUST00916,2025-03-30,High,Performance Issue,25.0,2
TKT0004318,CUST00916,2025-04-19,High,Performance Issue,11.0,1
TKT0004319,CUST01385,2024-07-06,Low,Onboarding Help,9.0,4
TKT0004320,CUST01385,2025-03-27,Low,Performance Issue,19.0,4
TKT0004321,CUST01385,2025-03-10,Low,General Question,11.0,3
TKT0004322,CUST01385,2024-09-27,Urgent,Feature Request,4.0,4
TKT0004323,CUST01385,2025-12-22,Low,Account Access,4.0,5
TKT0004324,CUST01385,2025-02-24,High,Performance Issue,2.0,5
TKT0004325,CUST00129,2025-06-02,High,Account Access,1.0,2
TKT0004326,CUST00129,2024-07-17,Medium,Performance Issue,1.0,3
TKT0004327,CUST00129,2025-05-29,Medium,Account Access,14.0,3
TKT0004328,CUST00129,2024-06-11,Low,Billing,3.0,3
