subscription_id,customer_id,plan_tier,start_date,billing_cycle,mrr_amount,status,change_type
SUB001119,CUST00992,Growth,2025-05-16,Annual,199,Active,New
SUB001120,CUST00992,Enterprise,2025-08-16,Monthly,899,Active,Upgrade
SUB001121,CUST00993,Growth,2024-08-31,Annual,199,Active,New
SUB001122,CUST00994,Starter,2025-07-03,Monthly,49,Active,New
SUB001123,CUST00995,Growth,2025-03-05,Monthly,199,Active,New
SUB001124,CUST00996,Growth,2024-06-03,Annual,189.05,Active,New
SUB001125,CUST00997,Growth,2025-06-02,Monthly,159.2,Active,New
SUB001126,CUST00998,Starter,2025-04-24,Annual,41.65,Active,New
SUB001127,CUST00999,Enterprise,2024-10-15,Monthly,809.1,Active,New
SUB001128,CUST01000,Enterprise,2024-10-03,Annual,674.25,Active,New
SUB001129,CUST01001,Starter,2025-09-18,Annual,49,Cancelled,New
SUB001130,CUST01002,Starter,2025-09-14,Monthly,49,Active,New
SUB001131,CUST01003,Growth,2025-03-12,Annual,199,Active,New
SUB001132,CUST01003,Enterprise,2025-08-12,Monthly,899,Active,Upgrade
SUB001133,CUST01004,Growth,2024-09-28,Monthly,189.05,Cancelled,New
SUB001134,CUST01005,Growth,2025-11-08,Monthly,179.1,Cancelled,New
SUB001135,CUST01006,Starter,2023-10-07,Annual,44.1,Cancelled,New
SUB001136,CUST01007,Growth,2025-04-01,Monthly,169.15,Active,New
SUB001137,CUST01008,Growth,2025-11-16,Monthly,169.15,Active,New
SUB001138,CUST01009,Growth,2024-05-18,Monthly,189.05,Active,New
SUB001139,CUST01010,Growth,2025-03-08,Annual,199,Active,New
SUB001140,CUST01010,Starter,2025-11-08,Monthly,49,Active,Downgrade
SUB001141,CUST01011,Starter,2024-05-10,Annual,46.55,Active,New
SUB001142,CUST01011,Growth,2025-09-10,Annual,189.05,Active,Upgrade
SUB001143,CUST01012,Starter,2024-08-16,Annual,49,Active,New
SUB001144,CUST01013,Enterprise,2025-02-17,Monthly,899,Active,New
SUB001145,CUST01014,Starter,2024-10-10,Monthly,39.2,Active,New
SUB001146,CUST01014,Growth,2025-11-10,Monthly,159.2,Active,Upgrade
SUB001147,CUST01015,Enterprise,2025-02-05,Monthly,854.05,Active,New
SUB001148,CUST01016,Starter,2024-07-07,Annual,41.65,Active,New
SUB001149,CUST01017,Starter,2025-09-09,Annual,46.55,Active,New
SUB001150,CUST01018,Growth,2023-10-28,Monthly,199,Active,New
SUB001151,CUST01019,Starter,2025-09-07,Monthly,41.65,Active,New
SUB001152,CUST01020,Starter,2024-08-02,Monthly,44.1,Active,New
SUB001153,CUST01021,Starter,2025-04-05,Monthly,44.1,Cancelled,New
SUB001154,CUST01022,Growth,2024-01-09,Monthly,179.1,Active,New
SUB001155,CUST01023,Enterprise,2025-04-24,Monthly,899,Active,New
SUB001156,CUST01023,Growth,2025-11-24,Monthly,199,Active,Downgrade
SUB001157,CUST01024,Growth,2025-02-03,Monthly,179.1,Active,New
SUB001158,CUST01025,Starter,2023-10-15,Monthly,46.55,Cancelled,New
SUB001159,CUST01026,Growth,2024-07-20,Annual,199,Active,New
SUB001160,CUST01027,Growth,2024-01-09,Monthly,199,Active,New
SUB001161,CUST01028,Starter,2023-12-04,Monthly,49,Cancelled,New
SUB001162,CUST01029,Growth,2025-04-12,Monthly,179.1,Active,New
SUB001163,CUST01030,Enterprise,2025-10-11,Annual,809.1,Active,New
SUB001164,CUST01031,Starter,2025-10-16,Monthly,44.1,Active,New
SUB001165,CUST01032,Growth,2025-07-27,Monthly,189.05,Active,New
SUB001166,CUST01033,Growth,2024-10-02,Monthly,199,Active,New
SUB001167,CUST01034,Enterprise,2024-02-26,Monthly,854.05,Active,New
SUB001168,CUST01034,Growth,2024-08-26,Annual,189.05,Active,Downgrade
SUB001169,CUST01035,Starter,2023-07-03,Monthly,49,Active,New
SUB001170,CUST01036,Enterprise,2023-12-17,Annual,854.05,Active,New
SUB001171,CUST01036,Growth,2025-02-17,Monthly,189.05,Active,Downgrade
SUB001172,CUST01037,Growth,2024-03-02,Monthly,159.2,Active,New
SUB001173,CUST01038,Starter,2024-11-03,Monthly,39.2,Cancelled,New
SUB001174,CUST01039,Growth,2025-08-01,Monthly,199,Active,New
SUB001175,CUST01039,Enterprise,2025-11-01,Monthly,899,Active,Upgrade
SUB001176,CUST01040,Growth,2023-11-01,Annual,189.05,Active,New
SUB001177,CUST01041,Starter,2025-05-21,Monthly,41.65,Active,New
SUB001178,CUST01042,Starter,2024-12-30,Annual,49,Active,New
SUB001179,CUST01043,Enterprise,2024-10-02,Monthly,809.1,Active,New
SUB001180,CUST01044,Enterprise,2025-07-19,Monthly,899,Active,New
SUB001181,CUST01045,Starter,2024-04-18,Monthly,44.1,Cancelled,New
SUB001182,CUST01046,Starter,2025-10-04,Monthly,49,Cancelled,New
SUB001183,CUST01047,Growth,2025-06-25,Monthly,199,Active,New
SUB001184,CUST01047,Starter,2025-09-25,Monthly,49,Active,Downgrade
SUB001185,CUST01048,Growth,2025-06-01,Monthly,189.05,Cancelled,New
SUB001186,CUST01049,Enterprise,2025-02-17,Monthly,764.15,Active,New
SUB001187,CUST01050,Starter,2025-09-23,Annual,49,Active,New
SUB001188,CUST01051,Starter,2025-06-22,Annual,49,Active,New
SUB001189,CUST01052,Starter,2025-03-22,Annual,44.1,Active,New
SUB001190,CUST01053,Starter,2025-03-27,Monthly,41.65,Active,New
SUB001191,CUST01054,Growth,2025-01-25,Annual,179.1,Active,New
SUB001192,CUST01055,Starter,2024-09-06,Monthly,49,Active,New
SUB001193,CUST01056,Starter,2024-10-07,Monthly,41.65,Active,New
SUB001194,CUST01056,Growth,2025-01-07,Annual,169.15,Active,Upgrade
SUB001195,CUST01057,Growth,2024-05-02,Monthly,199,Active,New
SUB001196,CUST01058,Growth,2023-10-01,Annual,199,Active,New
SUB001197,CUST01059,Starter,2023-09-02,Monthly,44.1,Active,New
SUB001198,CUST01060,Starter,2025-04-28,Monthly,49,Cancelled,New
SUB001199,CUST01061,Starter,2025-07-30,Annual,39.2,Active,New
SUB001200,CUST01062,Starter,2024-11-24,Annual,44.1,Active,New
SUB001201,CUST01063,Starter,2025-10-25,Annual,41.65,Active,New
SUB001202,CUST01064,Starter,2025-11-10,Monthly,44.1,Cancelled,New
SUB001203,CUST01065,Starter,2024-12-07,Monthly,44.1,Cancelled,New
SUB001204,CUST01066,Growth,2024-03-31,Annual,169.15,Cancelled,New
SUB001205,CUST01067,Growth,2023-12-17,Monthly,199,Active,New
SUB001206,CUST01068,Enterprise,2025-04-05,Monthly,764.15,Active,New
SUB001207,CUST01069,Starter,2023-12-25,Monthly,49,Active,New
SUB001208,CUST01070,Growth,2024-07-28,Monthly,189.05,Active,New
SUB001209,CUST01071,Growth,2024-08-27,Annual,199,Active,New
SUB001210,CUST01072,Starter,2025-11-20,Monthly,39.2,Active,New
SUB001211,CUST01073,Growth,2025-03-18,Annual,199,Active,New
SUB001212,CUST01074,Enterprise,2024-11-09,Annual,899,Active,New
SUB001213,CUST01075,Growth,2024-12-28,Monthly,149.25,Active,New
SUB001214,CUST01076,Starter,2024-10-16,Monthly,39.2,Active,New
SUB001215,CUST01077,Growth,2024-08-01,Annual,189.05,Active,New
SUB001216,CUST01078,Growth,2025-11-14,Monthly,199,Active,New
SUB001217,CUST01079,Growth,2025-09-25,Monthly,189.05,Cancelled,New
SUB001218,CUST01080,Starter,2025-01-16,Monthly,46.55,Active,New
SUB001219,CUST01081,Growth,2025-11-10,Monthly,169.15,Active,New
SUB001220,CUST01082,Enterprise,2025-01-05,Monthly,899,Active,New
SUB001221,CUST01083,Starter,2025-07-15,Monthly,44.1,Active,New
SUB001222,CUST01084,Starter,2024-09-22,Annual,49,Active,New
SUB001223,CUST01085,Starter,2025-11-18,Monthly,44.1,Cancelled,New
SUB001224,CUST01086,Growth,2024-07-12,Annual,189.05,Active,New
SUB001225,CUST01087,Starter,2025-06-10,Monthly,44.1,Cancelled,New
SUB001226,CUST01088,Growth,2025-09-11,Monthly,179.1,Cancelled,New
SUB001227,CUST01089,Growth,2024-03-02,Annual,199,Active,New
SUB001228,CUST01090,Starter,2025-05-07,Annual,49,Active,New
SUB001229,CUST01091,Starter,2024-06-11,Annual,49,Cancelled,New
SUB001230,CUST01092,Growth,2024-11-25,Annual,149.25,Active,New
SUB001231,CUST01093,Growth,2023-11-10,Monthly,199,Active,New
SUB001232,CUST01094,Starter,2025-09-20,Monthly,39.2,Cancelled,New
SUB001233,CUST01095,Starter,2023-10-26,Monthly,44.1,Active,New
SUB001234,CUST01096,Growth,2025-06-20,Monthly,149.25,Active,New
SUB001235,CUST01097,Growth,2025-01-08,Monthly,179.1,Active,New
SUB001236,CUST01097,Starter,2025-08-08,Annual,44.1,Active,Downgrade
SUB001237,CUST01098,Enterprise,2025-06-02,Monthly,764.15,Active,New
SUB001238,CUST01099,Starter,2025-04-03,Monthly,49,Cancelled,New
SUB001239,CUST01100,Growth,2025-10-06,Monthly,199,Active,New
SUB001240,CUST01101,Growth,2024-07-03,Monthly,199,Active,New
SUB001241,CUST01102,Starter,2024-09-29,Monthly,44.1,Cancelled,New
SUB001242,CUST01103,Growth,2025-09-25,Monthly,169.15,Active,New
SUB001243,CUST01104,Enterprise,2025-08-02,Monthly,899,Active,New
SUB001244,CUST01105,Growth,2025-05-23,Annual,189.05,Active,New
SUB001245,CUST01106,Growth,2023-12-07,Annual,189.05,Active,New
SUB001246,CUST01107,Starter,2025-06-19,Monthly,41.65,Active,New
SUB001247,CUST01108,Starter,2025-09-30,Monthly,44.1,Active,New
SUB001248,CUST01109,Starter,2025-09-25,Annual,39.2,Active,New
SUB001249,CUST01110,Starter,2023-09-29,Monthly,49,Active,New
SUB001250,CUST01110,Growth,2025-10-29,Monthly,199,Active,Upgrade
SUB001251,CUST01111,Growth,2025-11-02,Monthly,199,Active,New
SUB001252,CUST01112,Growth,2025-07-15,Annual,199,Active,New
SUB001253,CUST01112,Enterprise,2025-10-15,Annual,899,Active,Upgrade
SUB001254,CUST01113,Growth,2024-08-03,Monthly,199,Active,New
SUB001255,CUST01114,Starter,2025-07-09,Monthly,41.65,Active,New
SUB001256,CUST01115,Enterprise,2025-09-01,Annual,809.1,Active,New
SUB001257,CUST01116,Growth,2025-11-22,Annual,179.1,Active,New
SUB001258,CUST01117,Enterprise,2025-09-03,Monthly,899,Active,New
SUB001259,CUST01118,Starter,2025-01-24,Monthly,36.75,Active,New
SUB001260,CUST01118,Growth,2025-04-24,Monthly,149.25,Active,Upgrade
SUB001261,CUST01119,Starter,2023-11-06,Monthly,41.65,Active,New
SUB001262,CUST01119,Growth,2025-03-06,Monthly,169.15,Active,Upgrade
SUB001263,CUST01120,Growth,2025-06-14,Annual,199,Active,New
SUB001264,CUST01121,Enterprise,2024-02-19,Annual,899,Active,New
SUB001265,CUST01122,Enterprise,2025-10-07,Monthly,899,Active,New
SUB001266,CUST01123,Starter,2025-08-31,Monthly,44.1,Active,New
SUB001267,CUST01124,Growth,2024-07-14,Annual,199,Active,New
SUB001268,CUST01125,Starter,2025-08-31,Annual,41.65,Active,New
SUB001269,CUST01126,Growth,2024-10-16,Monthly,179.1,Cancelled,New
SUB001270,CUST01127,Growth,2024-05-11,Annual,199,Active,New
SUB001271,CUST01127,Enterprise,2025-02-11,Monthly,899,Active,Upgrade
SUB001272,CUST01128,Starter,2025-09-11,Monthly,44.1,Active,New
SUB001273,CUST01129,Enterprise,2024-10-02,Annual,899,Active,New
SUB001274,CUST01130,Starter,2025-07-15,Monthly,49,Cancelled,New
SUB001275,CUST01131,Enterprise,2024-06-03,Monthly,899,Active,New
SUB001276,CUST01132,Starter,2025-09-20,Monthly,36.75,Active,New
SUB001277,CUST01133,Starter,2025-08-27,Monthly,46.55,Active,New
SUB001278,CUST01134,Growth,2025-09-07,Annual,199,Active,New
SUB001279,CUST01134,Enterprise,2025-12-07,Monthly,899,Active,Upgrade
SUB001280,CUST01135,Growth,2025-05-19,Annual,179.1,Cancelled,New
SUB001281,CUST01136,Growth,2024-04-16,Monthly,199,Active,New
SUB001282,CUST01137,Starter,2025-10-19,Monthly,49,Active,New
SUB001283,CUST01138,Starter,2025-10-18,Monthly,46.55,Active,New
SUB001284,CUST01139,Starter,2025-06-14,Monthly,49,Cancelled,New
SUB001285,CUST01140,Starter,2024-12-07,Monthly,36.75,Active,New
SUB001286,CUST01141,Enterprise,2025-04-01,Monthly,899,Active,New
SUB001287,CUST01141,Growth,2025-09-01,Monthly,199,Active,Downgrade
SUB001288,CUST01142,Starter,2024-01-15,Monthly,44.1,Active,New
SUB001289,CUST01143,Growth,2025-01-12,Monthly,169.15,Cancelled,New
SUB001290,CUST01144,Enterprise,2024-09-11,Annual,809.1,Active,New
SUB001291,CUST01144,Growth,2025-06-11,Monthly,179.1,Active,Downgrade
SUB001292,CUST01145,Starter,2025-08-17,Monthly,44.1,Active,New
SUB001293,CUST01146,Growth,2024-01-05,Annual,199,Active,New
SUB001294,CUST01147,Growth,2025-05-29,Monthly,199,Active,New
SUB001295,CUST01148,Starter,2024-08-06,Monthly,49,Active,New
SUB001296,CUST01149,Growth,2025-09-06,Monthly,169.15,Cancelled,New
SUB001297,CUST01150,Growth,2025-11-21,Monthly,159.2,Active,New
SUB001298,CUST01151,Growth,2024-01-21,Annual,159.2,Cancelled,New
SUB001299,CUST01152,Starter,2024-12-26,Monthly,49,Active,New
SUB001300,CUST01153,Growth,2025-11-01,Monthly,199,Active,New
SUB001301,CUST01154,Growth,2023-11-09,Annual,199,Active,New
SUB001302,CUST01155,Starter,2024-07-28,Annual,49,Active,New
SUB001303,CUST01156,Starter,2024-03-20,Annual,41.65,Active,New
SUB001304,CUST01157,Starter,2025-04-21,Annual,49,Active,New
SUB001305,CUST01158,Enterprise,2025-08-30,Monthly,719.2,Active,New
SUB001306,CUST01159,Growth,2025-11-14,Monthly,199,Cancelled,New
SUB001307,CUST01160,Growth,2025-11-20,Monthly,199,Active,New
SUB001308,CUST01161,Starter,2024-08-12,Monthly,41.65,Active,New
SUB001309,CUST01162,Growth,2025-11-21,Monthly,199,Active,New
SUB001310,CUST01163,Starter,2025-08-31,Monthly,49,Active,New
SUB001311,CUST01164,Starter,2025-04-11,Annual,44.1,Active,New
SUB001312,CUST01165,Growth,2025-06-29,Monthly,199,Active,New
SUB001313,CUST01166,Starter,2023-11-16,Annual,49,Active,New
SUB001314,CUST01167,Growth,2025-08-29,Monthly,199,Cancelled,New
SUB001315,CUST01168,Growth,2024-12-11,Monthly,189.05,Active,New
SUB001316,CUST01169,Starter,2023-12-29,Monthly,46.55,Active,New
SUB001317,CUST01170,Enterprise,2025-07-15,Monthly,899,Cancelled,New
SUB001318,CUST01171,Starter,2025-09-16,Monthly,39.2,Active,New
SUB001319,CUST01172,Growth,2023-05-03,Monthly,179.1,Active,New
SUB001320,CUST01173,Growth,2023-04-25,Monthly,189.05,Cancelled,New
SUB001321,CUST01174,Growth,2024-07-03,Annual,149.25,Active,New
SUB001322,CUST01174,Enterprise,2025-04-03,Monthly,674.25,Active,Upgrade
SUB001323,CUST01175,Starter,2025-05-12,Annual,39.2,Cancelled,New
SUB001324,CUST01176,Starter,2025-06-06,Monthly,44.1,Active,New
SUB001325,CUST01177,Growth,2024-10-30,Monthly,179.1,Cancelled,New
SUB001326,CUST01178,Growth,2025-10-20,Monthly,169.15,Active,New
SUB001327,CUST01179,Growth,2025-02-10,Monthly,199,Active,New
SUB001328,CUST01180,Growth,2024-10-10,Annual,199,Active,New
SUB001329,CUST01181,Starter,2024-02-25,Monthly,41.65,Active,New
SUB001330,CUST01182,Growth,2025-08-08,Monthly,169.15,Active,New
SUB001331,CUST01183,Starter,2025-06-30,Monthly,49,Cancelled,New
SUB001332,CUST01184,Starter,2025-06-04,Annual,49,Cancelled,New
SUB001333,CUST01185,Starter,2024-04-26,Monthly,49,Active,New
SUB001334,CUST01186,Growth,2025-06-08,Monthly,189.05,Cancelled,New
SUB001335,CUST01187,Growth,2024-07-19,Annual,149.25,Active,New
SUB001336,CUST01187,Enterprise,2025-03-19,Monthly,674.25,Active,Upgrade
SUB001337,CUST01188,Growth,2024-06-10,Monthly,169.15,Active,New
SUB001338,CUST01189,Enterprise,2023-06-28,Monthly,764.15,Active,New
SUB001339,CUST01190,Starter,2023-04-23,Monthly,49,Active,New
SUB001340,CUST01191,Growth,2025-08-14,Monthly,169.15,Active,New
SUB001341,CUST01192,Growth,2024-11-07,Monthly,169.15,Active,New
SUB001342,CUST01193,Growth,2024-12-08,Annual,159.2,Active,New
SUB001343,CUST01193,Enterprise,2025-07-08,Annual,719.2,Active,Upgrade
SUB001344,CUST01194,Enterprise,2023-12-18,Monthly,674.25,Active,New
SUB001345,CUST01195,Growth,2025-08-23,Monthly,179.1,Cancelled,New
SUB001346,CUST01196,Enterprise,2024-03-25,Monthly,899,Active,New
SUB001347,CUST01197,Growth,2025-11-11,Annual,179.1,Active,New
SUB001348,CUST01198,Starter,2025-10-28,Monthly,49,Cancelled,New
SUB001349,CUST01199,Growth,2025-01-17,Annual,199,Active,New
SUB001350,CUST01200,Enterprise,2025-07-31,Annual,899,Cancelled,New
SUB001351,CUST01201,Enterprise,2025-09-27,Annual,899,Active,New
SUB001352,CUST01202,Enterprise,2023-11-20,Monthly,899,Active,New
SUB001353,CUST01203,Growth,2025-11-20,Monthly,199,Active,New
SUB001354,CUST01204,Enterprise,2025-03-20,Monthly,899,Active,New
SUB001355,CUST01205,Starter,2025-09-19,Annual,46.55,Cancelled,New
SUB001356,CUST01206,Starter,2024-02-24,Annual,46.55,Active,New
SUB001357,CUST01206,Growth,2024-07-24,Monthly,189.05,Active,Upgrade
SUB001358,CUST01207,Enterprise,2025-08-14,Monthly,854.05,Active,New
SUB001359,CUST01208,Starter,2025-09-28,Annual,49,Active,New
SUB001360,CUST01208,Growth,2025-12-28,Monthly,199,Active,Upgrade
SUB001361,CUST01209,Enterprise,2024-12-24,Annual,764.15,Active,New
SUB001362,CUST01210,Enterprise,2025-02-20,Annual,719.2,Active,New
SUB001363,CUST01211,Starter,2025-03-12,Annual,49,Cancelled,New
SUB001364,CUST01212,Growth,2025-02-09,Annual,169.15,Active,New
SUB001365,CUST01213,Starter,2025-02-10,Annual,49,Active,New
SUB001366,CUST01214,Enterprise,2024-10-08,Monthly,854.05,Active,New
SUB001367,CUST01214,Growth,2025-11-08,Monthly,189.05,Active,Downgrade
SUB001368,CUST01215,Growth,2024-04-19,Monthly,199,Active,New
SUB001369,CUST01215,Enterprise,2025-08-19,Monthly,899,Active,Upgrade
SUB001370,CUST01216,Starter,2025-03-18,Monthly,49,Cancelled,New
SUB001371,CUST01217,Starter,2024-11-14,Monthly,41.65,Active,New
SUB001372,CUST01217,Growth,2025-08-14,Annual,169.15,Active,Upgrade
SUB001373,CUST01218,Starter,2024-06-03,Annual,49,Active,New
SUB001374,CUST01219,Growth,2024-10-13,Monthly,169.15,Cancelled,New
SUB001375,CUST01220,Growth,2025-09-17,Monthly,189.05,Active,New
SUB001376,CUST01221,Starter,2024-09-25,Monthly,41.65,Cancelled,New
SUB001377,CUST01222,Starter,2023-12-08,Monthly,49,Active,New
SUB001378,CUST01223,Growth,2025-10-24,Monthly,179.1,Active,New
SUB001379,CUST01224,Enterprise,2025-11-25,Monthly,899,Active,New
SUB001380,CUST01225,Growth,2023-03-27,Monthly,179.1,Active,New
SUB001381,CUST01226,Growth,2024-09-08,Monthly,199,Active,New
SUB001382,CUST01227,Starter,2025-03-15,Monthly,49,Active,New
SUB001383,CUST01227,Growth,2025-10-15,Monthly,199,Active,Upgrade
SUB001384,CUST01228,Starter,2025-10-29,Monthly,44.1,Cancelled,New
SUB001385,CUST01229,Growth,2024-01-23,Monthly,169.15,Active,New
SUB001386,CUST01230,Starter,2025-02-07,Monthly,49,Active,New
SUB001387,CUST01231,Growth,2023-10-01,Monthly,199,Active,New
SUB001388,CUST01232,Starter,2025-07-08,Monthly,44.1,Active,New
SUB001389,CUST01233,Starter,2024-07-20,Monthly,46.55,Active,New
SUB001390,CUST01233,Growth,2024-10-20,Annual,189.05,Active,Upgrade
SUB001391,CUST01234,Growth,2025-11-24,Monthly,199,Active,New
SUB001392,CUST01235,Growth,2023-10-11,Annual,199,Active,New
SUB001393,CUST01235,Starter,2024-03-11,Monthly,49,Active,Downgrade
SUB001394,CUST01236,Starter,2024-04-21,Monthly,41.65,Active,New
SUB001395,CUST01237,Growth,2024-02-05,Annual,169.15,Active,New
SUB001396,CUST01238,Growth,2024-09-05,Annual,179.1,Active,New
SUB001397,CUST01239,Growth,2025-08-10,Annual,149.25,Active,New
SUB001398,CUST01240,Starter,2025-09-12,Annual,49,Active,New
SUB001399,CUST01241,Growth,2025-10-22,Monthly,199,Active,New
SUB001400,CUST01242,Enterprise,2024-10-11,Monthly,809.1,Active,New
SUB001401,CUST01243,Growth,2024-12-03,Annual,189.05,Active,New
SUB001402,CUST01244,Enterprise,2024-11-05,Monthly,899,Active,New
SUB001403,CUST01245,Growth,2024-05-16,Monthly,179.1,Active,New
SUB001404,CUST01246,Growth,2025-11-24,Monthly,149.25,Active,New
SUB001405,CUST01247,Enterprise,2025-03-25,Monthly,899,Active,New
SUB001406,CUST01248,Growth,2025-05-26,Annual,199,Cancelled,New
SUB001407,CUST01249,Enterprise,2025-03-18,Monthly,899,Active,New
SUB001408,CUST01250,Growth,2025-08-18,Monthly,199,Active,New
SUB001409,CUST01250,Enterprise,2025-11-18,Monthly,899,Active,Upgrade
SUB001410,CUST01251,Starter,2024-10-12,Monthly,49,Active,New
SUB001411,CUST01252,Growth,2025-06-02,Annual,199,Cancelled,New
SUB001412,CUST01253,Starter,2024-04-03,Monthly,36.75,Active,New
SUB001413,CUST01253,Growth,2025-12-03,Monthly,149.25,Active,Upgrade
SUB001414,CUST01254,Starter,2024-01-05,Annual,49,Active,New
SUB001415,CUST01255,Growth,2023-11-05,Monthly,199,Active,New
SUB001416,CUST01256,Growth,2024-11-04,Monthly,179.1,Active,New
SUB001417,CUST01257,Growth,2025-07-30,Monthly,179.1,Active,New
SUB001418,CUST01257,Starter,2025-10-30,Annual,44.1,Active,Downgrade
SUB001419,CUST01258,Growth,2024-12-28,Monthly,199,Active,New
SUB001420,CUST01258,Starter,2025-03-28,Monthly,49,Active,Downgrade
SUB001421,CUST01259,Starter,2025-11-07,Monthly,49,Active,New
SUB001422,CUST01260,Enterprise,2023-12-11,Monthly,854.05,Active,New
SUB001423,CUST01261,Growth,2025-02-05,Monthly,179.1,Active,New
SUB001424,CUST01261,Enterprise,2025-05-05,Monthly,809.1,Active,Upgrade
SUB001425,CUST01262,Growth,2024-11-06,Monthly,199,Active,New
SUB001426,CUST01263,Growth,2025-06-07,Monthly,199,Cancelled,New
SUB001427,CUST01264,Enterprise,2025-04-09,Monthly,764.15,Active,New
SUB001428,CUST01265,Enterprise,2025-03-19,Monthly,854.05,Active,New
SUB001429,CUST01266,Starter,2024-12-10,Monthly,46.55,Active,New
SUB001430,CUST01267,Starter,2025-03-14,Monthly,46.55,Active,New
SUB001431,CUST01268,Growth,2024-05-15,Monthly,199,Active,New
SUB001432,CUST01269,Growth,2025-05-26,Monthly,149.25,Active,New
SUB001433,CUST01270,Starter,2025-11-21,Monthly,49,Active,New
SUB001434,CUST01271,Starter,2023-08-28,Monthly,49,Active,New
SUB001435,CUST01272,Enterprise,2025-01-16,Monthly,809.1,Active,New
SUB001436,CUST01273,Starter,2024-07-10,Monthly,46.55,Active,New
